,Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
5000,20505,165,1,3.9,3.9,1,0,1,3.9,0.0,0.0
5001,20506,165,145,899.26,6.2,145,0,1,899.26,0.0,0.0
5002,20507,165,1,1.65,1.65,1,0,1,1.65,0.0,0.0
5003,20508,165,2,3.42,1.71,2,0,1,3.42,0.0,0.0
5004,20510,165,1,4.15,4.15,1,0,1,4.15,0.0,0.0
5005,20515,164,31,287.83,9.28,31,1,1,287.83,0.0,0.0
5006,20517,164,55,378.99,6.89,53,1,1,378.99,0.0,0.0
5007,20518,164,5,10.8,2.16,5,1,1,10.8,0.0,0.0
5008,20523,164,75,3668.64,48.92,74,1,1,3668.64,0.0,0.0
5009,20527,163,52,810.1,15.58,52,2,0,810.1,0.0,0.0
5010,20531,163,1,1.7,1.7,1,2,1,1.7,0.0,0.0
5011,20533,163,704,7847.43,11.15,703,2,1,7847.43,0.0,0.0
5012,20535,162,13,34.38,2.64,12,3,1,34.38,0.0,0.0
5013,20537,162,4,33.480000000000004,8.37,4,3,1,33.480000000000004,0.0,0.0
5014,20538,162,12,24.08,2.01,12,3,1,24.08,0.0,0.0
5015,20539,162,387,2697.68,6.97,387,3,1,2697.68,0.0,0.0
5016,20541,161,23,142.2,6.18,23,4,1,142.2,0.0,0.0
5017,20542,161,75,533.84,7.12,68,4,1,533.84,0.0,0.0
5018,20543,161,36,310.25,8.62,36,4,1,310.25,0.0,0.0
5019,20544,161,1,4.95,4.95,1,4,1,4.95,0.0,0.0
5020,20546,161,1,8.25,8.25,1,4,1,8.25,0.0,0.0
5021,20554,158,309,2196.66,7.11,309,0,1,2196.66,0.0,0.0
5022,20555,158,331,4774.59,14.42,331,0,1,4774.59,0.0,0.0
5023,20556,158,58,506.32,8.73,53,0,1,506.32,0.0,0.0
5024,20557,158,71,785.96,11.07,67,0,1,785.96,0.0,0.0
5025,20558,158,56,494.85,8.84,47,0,1,494.85,0.0,0.0
5026,20559,158,46,936.04,20.35,46,0,0,936.04,0.0,0.0
5027,20560,158,9,174.95999999999998,19.44,9,0,0,174.95999999999998,0.0,0.0
5028,20561,158,1,59.8,59.8,1,0,0,59.8,0.0,0.0
5029,20562,158,13,20.95,1.61,13,0,1,20.95,0.0,0.0
5030,20563,158,32,90.43,2.83,32,0,1,90.43,0.0,0.0
5031,20566,158,11,21.45,1.95,11,0,1,21.45,0.0,0.0
5032,20567,158,308,2172.85,7.05,308,0,1,2172.85,0.0,0.0
5033,20571,157,78,3643.81,46.72,78,1,1,3643.81,0.0,0.0
5034,20572,157,40,349.54,8.74,40,1,1,349.54,0.0,0.0
5035,20573,157,30,199.8,6.66,27,1,1,199.8,0.0,0.0
5036,20574,157,27,206.07,7.63,27,1,1,206.07,0.0,0.0
5037,20575,157,36,422.23,11.73,36,1,1,422.23,0.0,0.0
5038,20576,157,203,1276.14,6.29,203,1,1,1276.14,0.0,0.0
5039,20577,157,463,3602.4,7.78,462,1,1,3602.4,0.0,0.0
5040,20578,157,486,3341.25,6.88,486,1,1,3341.25,0.0,0.0
5041,20579,156,4,7.35,1.84,4,2,1,7.35,0.0,0.0
5042,20580,156,236,1386.73,5.88,236,2,1,1386.73,0.0,0.0
5043,20581,156,319,1559.52,4.89,319,2,1,1559.52,0.0,0.0
5044,20582,156,1,1.44,1.44,1,2,1,1.44,0.0,0.0
5045,20584,155,2,27.84,13.92,2,3,1,27.84,0.0,0.0
5046,20587,155,297,1886.62,6.35,297,3,1,1886.62,0.0,0.0
5047,20588,155,343,2042.67,5.96,343,3,1,2042.67,0.0,0.0
5048,20602,154,70,733.76,10.48,60,4,1,733.76,0.0,0.0
5049,20603,154,105,1107.86,10.55,81,4,1,1107.86,0.0,0.0
5050,20604,154,71,646.84,9.11,61,4,1,646.84,0.0,0.0
5051,20605,154,62,2295.74,37.03,62,4,1,2295.74,0.0,0.0
5052,20606,154,7,29.6,4.23,7,4,1,29.6,0.0,0.0
5053,20608,154,314,2062.86,6.57,314,4,1,2062.86,0.0,0.0
5054,20609,154,20,157.12,7.86,20,4,1,157.12,0.0,0.0
5055,20610,154,18,100.15,5.56,18,4,1,100.15,0.0,0.0
5056,20611,154,37,340.67,9.21,36,4,1,340.67,0.0,0.0
5057,20612,154,74,636.83,8.61,71,4,1,636.83,0.0,0.0
5058,20613,154,1,5.95,5.95,1,4,1,5.95,0.0,0.0
5059,20617,151,55,94.76,1.72,46,0,1,94.76,0.0,0.0
5060,20618,151,358,2146.02,5.99,357,0,1,2146.02,0.0,0.0
5061,20619,151,4,9.1,2.28,4,0,1,9.1,0.0,0.0
5062,20621,150,62,1722.05,27.78,62,1,1,1722.05,0.0,0.0
5063,20622,150,56,528.64,9.44,52,1,1,528.64,0.0,0.0
5064,20623,150,48,490.94,10.23,48,1,1,490.94,0.0,0.0
5065,20624,150,1,3.95,3.95,1,1,1,3.95,0.0,0.0
5066,20625,150,433,3029.76,7.0,433,1,1,3029.76,0.0,0.0
5067,20626,150,296,1670.03,5.64,296,1,1,1670.03,0.0,0.0
5068,20628,149,59,599.36,10.16,59,2,1,599.36,0.0,0.0
5069,20629,149,342,2146.46,6.28,340,2,1,2146.46,0.0,0.0
5070,20630,149,1,23.85,23.85,1,2,1,23.85,0.0,0.0
5071,20635,148,10,32.39,3.24,10,3,1,32.39,0.0,0.0
5072,20636,148,254,1293.0,5.09,254,3,1,1293.0,0.0,0.0
5073,20642,147,8,29.34,3.67,8,4,1,29.34,0.0,0.0
5074,20643,147,2,9.65,4.82,2,4,1,9.65,0.0,0.0
5075,20648,147,1,0.79,0.79,1,4,1,0.79,0.0,0.0
5076,20650,147,378,2552.02,6.75,378,4,1,2552.02,0.0,0.0
5077,20651,145,52,235.96,4.54,48,6,0,235.96,0.0,0.0
5078,20652,144,16,277.07,17.32,16,0,0,277.07,0.0,0.0
5079,20653,144,75,692.16,9.23,63,0,1,692.16,0.0,0.0
5080,20654,144,29,232.62,8.02,29,0,1,232.62,0.0,0.0
5081,20655,144,99,837.0,8.45,78,0,1,837.0,0.0,0.0
5082,20656,144,8,51.0,6.38,8,0,1,51.0,0.0,0.0
5083,20657,144,49,467.39,9.54,49,0,1,467.39,0.0,0.0
5084,20661,144,1,12.75,12.75,1,0,1,12.75,0.0,0.0
5085,20676,144,238,1533.62,6.44,237,0,1,1533.62,0.0,0.0
5086,20677,144,443,2630.54,5.94,442,0,1,2630.54,0.0,0.0
5087,20680,143,1,20.4,20.4,1,1,1,20.4,0.0,0.0
5088,20682,143,82,3342.95,40.77,82,1,1,3342.95,0.0,0.0
5089,20687,143,1,1.65,1.65,1,1,1,1.65,0.0,0.0
5090,20693,142,1,343.0,343.0,1,2,1,343.0,0.0,0.0
5091,20694,142,449,2837.03,6.32,448,2,1,2837.03,0.0,0.0
5092,20695,142,333,2078.06,6.24,333,2,1,2078.06,0.0,0.0
5093,20696,142,1,1.25,1.25,1,2,1,1.25,0.0,0.0
5094,20697,141,109,1244.03,11.41,86,3,1,1244.03,0.0,0.0
5095,20698,141,59,573.63,9.72,59,3,1,573.63,0.0,0.0
5096,20703,141,1,31.8,31.8,1,3,1,31.8,0.0,0.0
5097,20707,141,2,0.84,0.42,2,3,1,0.84,0.0,0.0
5098,20709,140,437,3458.29,7.91,437,4,1,3458.29,0.0,0.0
5099,20710,140,58,1584.36,27.32,58,4,1,1584.36,0.0,0.0
5100,20714,140,6,20.1,3.35,6,4,1,20.1,0.0,0.0
5101,20715,140,3,5.84,1.95,3,4,1,5.84,0.0,0.0
5102,20716,140,23,62.5,2.72,22,4,1,62.5,0.0,0.0
5103,20717,140,1,3.3,3.3,1,4,1,3.3,0.0,0.0
5104,20718,138,48,302.54,6.3,48,6,1,302.54,0.0,0.0
5105,20720,137,39,269.09,6.9,36,0,1,269.09,0.0,0.0
5106,20725,137,299,2211.68,7.4,299,0,1,2211.68,0.0,0.0
5107,20726,137,163,1277.67,7.84,163,0,1,1277.67,0.0,0.0
5108,20727,137,207,1451.01,7.01,207,0,1,1451.01,0.0,0.0
5109,20728,137,156,1028.68,6.59,156,0,1,1028.68,0.0,0.0
5110,20729,136,10,36.68,3.67,10,1,1,36.68,0.0,0.0
5111,20730,136,2,14.04,7.02,2,1,1,14.04,0.0,0.0
5112,20737,136,1,12.75,12.75,1,1,1,12.75,0.0,0.0
5113,20742,136,56,1557.36,27.81,56,1,1,1557.36,0.0,0.0
5114,20743,136,71,701.3,9.88,71,1,1,701.3,0.0,0.0
5115,20744,136,89,774.57,8.7,89,1,1,774.57,0.0,0.0
5116,20745,136,151,960.07,6.36,151,1,1,960.07,0.0,0.0
5117,20773,135,3,10.85,3.62,3,2,1,10.85,0.0,0.0
5118,20774,135,184,1001.16,5.44,184,2,1,1001.16,0.0,0.0
5119,20775,135,190,1487.68,7.83,190,2,1,1487.68,0.0,0.0
5120,20788,134,181,1454.04,8.03,181,3,1,1454.04,0.0,0.0
5121,20794,134,19,386.83,20.36,19,3,0,386.83,0.0,0.0
5122,20797,133,10,13.81,1.38,10,4,1,13.81,0.0,0.0
5123,20800,133,167,1350.32,8.09,167,4,1,1350.32,0.0,0.0
5124,20801,131,9,97.32,10.81,9,6,1,97.32,0.0,0.0
5125,20808,130,188,1437.58,7.65,188,0,1,1437.58,0.0,0.0
5126,20809,129,85,3358.63,39.51,84,1,1,3358.63,0.0,0.0
5127,20810,129,181,1523.91,8.42,181,1,1,1523.91,0.0,0.0
5128,20811,129,151,1150.91,7.62,151,1,1,1150.91,0.0,0.0
5129,20816,128,3,4.75,1.58,3,2,1,4.75,0.0,0.0
5130,20817,128,178,1357.56,7.63,178,2,1,1357.56,0.0,0.0
5131,20820,127,1,39.9,39.9,1,3,1,39.9,0.0,0.0
5132,20829,127,149,1549.88,10.4,149,3,1,1549.88,0.0,0.0
5133,20830,127,173,1520.34,8.79,173,3,1,1520.34,0.0,0.0
5134,20833,126,4,16.92,4.23,4,4,1,16.92,0.0,0.0
5135,20834,126,1,6.6,6.6,1,4,1,6.6,0.0,0.0
5136,20838,126,185,1475.55,7.98,185,4,1,1475.55,0.0,0.0
5137,20839,124,1,1.95,1.95,1,6,1,1.95,0.0,0.0
5138,20842,123,195,1933.77,9.92,195,0,1,1933.77,0.0,0.0
5139,20843,123,170,1276.78,7.51,170,0,1,1276.78,0.0,0.0
5140,20846,122,204,1615.33,7.92,204,1,1,1615.33,0.0,0.0
5141,20847,121,86,4318.93,50.22,85,2,1,4318.93,0.0,0.0
5142,20849,121,5,38.28,7.66,5,2,1,38.28,0.0,0.0
5143,20850,121,289,2547.36,8.81,289,2,1,2547.36,0.0,0.0
5144,20851,121,202,1568.13,7.76,202,2,1,1568.13,0.0,0.0
5145,20852,121,37,110.64,2.99,34,2,1,110.64,0.0,0.0
5146,20853,121,1,1.65,1.65,1,2,1,1.65,0.0,0.0
5147,20855,120,352,12172.09,34.58,352,3,1,12172.09,0.0,0.0
5148,20858,120,2,5.4,2.7,2,3,1,5.4,0.0,0.0
5149,20859,120,4,43.49,10.87,4,3,1,43.49,0.0,0.0
5150,20860,120,151,1143.37,7.57,151,3,1,1143.37,0.0,0.0
5151,20865,119,1,39.95,39.95,1,4,1,39.95,0.0,0.0
5152,20866,119,1,6.25,6.25,1,4,1,6.25,0.0,0.0
5153,20867,119,402,2730.54,6.79,356,4,1,2730.54,0.0,0.0
5154,20870,115,75,3148.4,41.98,74,1,1,3148.4,0.0,0.0
5155,20872,115,4,10.97,2.74,4,1,1,10.97,0.0,0.0
5156,20874,114,21,569.35,27.11,21,2,0,569.35,0.0,0.0
5157,20875,114,189,2955.05,15.64,189,2,1,2955.05,0.0,0.0
5158,20877,114,1,1.25,1.25,1,2,1,1.25,0.0,0.0
5159,20879,113,4,8.32,2.08,4,3,1,8.32,0.0,0.0
5160,20883,113,3,15.8,5.27,3,3,1,15.8,0.0,0.0
5161,20885,110,6,10.02,1.67,6,6,1,10.02,0.0,0.0
5162,20886,109,2,4.25,2.12,2,0,1,4.25,0.0,0.0
5163,20887,109,4,24.03,6.01,4,0,1,24.03,0.0,0.0
5164,20889,108,48,2653.95,55.29,48,1,0,2653.95,0.0,0.0
5165,20890,108,38,767.02,20.18,38,1,0,767.02,0.0,0.0
5166,20891,108,3,13.6,4.53,3,1,1,13.6,0.0,0.0
5167,20892,107,1,6.95,6.95,1,2,1,6.95,0.0,0.0
5168,20894,107,193,3739.8,19.38,193,2,1,3739.8,0.0,0.0
5169,20895,107,86,5234.73,60.87,82,2,1,5234.73,0.0,0.0
5170,20896,107,10,111.87,11.19,10,2,1,111.87,0.0,0.0
5171,20897,106,71,709.92,10.0,71,3,1,709.92,0.0,0.0
5172,20899,105,1,7.5,7.5,1,4,1,7.5,0.0,0.0
5173,20903,105,56,1506.2,26.9,55,4,1,1506.2,0.0,0.0
5174,20906,101,265,1839.86,6.94,265,1,1,1839.86,0.0,0.0
5175,20907,101,176,917.86,5.22,176,1,1,917.86,0.0,0.0
5176,20908,101,176,1123.22,6.38,176,1,1,1123.22,0.0,0.0
5177,20909,101,185,1453.09,7.85,185,1,1,1453.09,0.0,0.0
5178,20910,101,211,1393.46,6.6,210,1,1,1393.46,0.0,0.0
5179,20911,101,187,1233.17,6.59,187,1,1,1233.17,0.0,0.0
5180,20913,101,3,7.09,2.36,3,1,1,7.09,0.0,0.0
5181,20914,101,203,1346.25,6.63,202,1,1,1346.25,0.0,0.0
5182,20915,101,216,1371.52,6.35,216,1,1,1371.52,0.0,0.0
5183,20916,101,137,814.5699999999999,5.95,137,1,1,814.5699999999999,0.0,0.0
5184,20917,101,167,1384.61,8.29,167,1,1,1384.61,0.0,0.0
5185,20918,101,194,1348.57,6.95,194,1,1,1348.57,0.0,0.0
5186,20919,101,216,1714.51,7.94,216,1,1,1714.51,0.0,0.0
5187,20920,101,193,1533.15,7.94,193,1,1,1533.15,0.0,0.0
5188,20921,101,206,1256.18,6.1,205,1,1,1256.18,0.0,0.0
5189,20922,101,73,1750.86,23.98,71,1,1,1750.86,0.0,0.0
5190,20924,101,4,13.4,3.35,4,1,1,13.4,0.0,0.0
5191,20925,100,157,2359.9,15.03,157,2,1,2359.9,0.0,0.0
5192,20933,100,1,8.25,8.25,1,2,1,8.25,0.0,0.0
5193,20934,100,1,2.34,2.34,1,2,1,2.34,0.0,0.0
5194,20935,100,241,1428.99,5.93,240,2,1,1428.99,0.0,0.0
5195,20946,100,1,1.65,1.65,1,2,1,1.65,0.0,0.0
5196,20948,98,166,1422.86,8.57,165,4,1,1422.86,0.0,0.0
5197,20949,98,198,1291.41,6.52,198,4,1,1291.41,0.0,0.0
5198,20950,98,210,1421.06,6.77,210,4,1,1421.06,0.0,0.0
5199,20951,98,229,2023.32,8.84,228,4,1,2023.32,0.0,0.0
5200,20953,98,47,564.8199999999999,12.02,47,4,1,564.8199999999999,0.0,0.0
5201,20958,98,66,286.85,4.35,60,4,0,286.85,0.0,0.0
5202,20965,98,2,16.5,8.25,2,4,1,16.5,0.0,0.0
5203,20970,98,78,2605.74,33.41,74,4,1,2605.74,0.0,0.0
5204,20973,98,213,1284.82,6.03,213,4,1,1284.82,0.0,0.0
5205,20974,98,1,1.65,1.65,1,4,1,1.65,0.0,0.0
5206,20975,96,22,114.56,5.21,21,6,1,114.56,0.0,0.0
5207,20979,95,191,1320.44,6.91,189,0,1,1320.44,0.0,0.0
5208,20980,94,1,6.5,6.5,1,1,1,6.5,0.0,0.0
5209,20981,94,5,34.75,6.95,5,1,1,34.75,0.0,0.0
5210,20982,94,73,2812.84,38.53,71,1,1,2812.84,0.0,0.0
5211,20984,93,249,1543.06,6.2,246,2,1,1543.06,0.0,0.0
5212,20985,93,188,1333.59,7.09,188,2,1,1333.59,0.0,0.0
5213,20986,93,179,3988.62,22.28,179,2,1,3988.62,0.0,0.0
5214,20987,93,7,14.1,2.01,7,2,1,14.1,0.0,0.0
5215,20988,93,216,1540.73,7.13,215,2,1,1540.73,0.0,0.0
5216,20989,93,254,1634.88,6.44,254,2,1,1634.88,0.0,0.0
5217,20990,92,61,1132.38,18.56,61,3,0,1132.38,0.0,0.0
5218,20991,92,45,958.68,21.3,45,3,0,958.68,0.0,0.0
5219,20994,92,238,1664.96,7.0,238,3,1,1664.96,0.0,0.0
5220,20999,92,4,37.77,9.44,4,3,1,37.77,0.0,0.0
5221,21002,91,67,2842.46,42.42,66,4,1,2842.46,0.0,0.0
5222,21003,91,27,423.73,15.69,26,4,0,423.73,0.0,0.0
5223,21004,91,186,1450.55,7.8,186,4,1,1450.55,0.0,0.0
5224,21005,91,2,18.99,9.5,2,4,1,18.99,0.0,0.0
5225,21010,88,188,1520.6,8.09,188,0,1,1520.6,0.0,0.0
5226,21014,87,70,2437.77,34.83,66,1,1,2437.77,0.0,0.0
5227,21017,87,94,1263.94,13.45,94,1,1,1263.94,0.0,0.0
5228,21019,87,198,1207.29,6.1,198,1,1,1207.29,0.0,0.0
5229,21020,87,164,1212.61,7.39,164,1,1,1212.61,0.0,0.0
5230,21022,86,1,244.8,244.8,1,2,1,244.8,0.0,0.0
5231,21024,86,196,1172.24,5.98,196,2,1,1172.24,0.0,0.0
5232,21025,86,1,6.8,6.8,1,2,1,6.8,0.0,0.0
5233,21033,85,126,1892.94,15.02,126,3,1,1892.94,0.0,0.0
5234,21034,85,2,5.9,2.95,2,3,1,5.9,0.0,0.0
5235,21036,85,197,1338.14,6.79,197,3,1,1338.14,0.0,0.0
5236,21037,85,224,1768.92,7.9,224,3,1,1768.92,0.0,0.0
5237,21041,84,118,1523.26,12.91,118,4,1,1523.26,0.0,0.0
5238,21042,84,74,2342.8,31.66,71,4,1,2342.8,0.0,0.0
5239,21056,84,1,4.68,4.68,1,4,1,4.68,0.0,0.0
5240,21058,84,1,10.5,10.5,1,4,1,10.5,0.0,0.0
5241,21064,81,5,8.71,1.74,5,0,1,8.71,0.0,0.0
5242,21070,80,4,9.49,2.37,4,1,1,9.49,0.0,0.0
5243,21071,80,74,2064.34,27.9,70,1,1,2064.34,0.0,0.0
5244,21072,80,181,3010.18,16.63,181,1,1,3010.18,0.0,0.0
5245,21073,79,13,68.68,5.28,13,2,1,68.68,0.0,0.0
5246,21076,79,171,972.91,5.69,171,2,1,972.91,0.0,0.0
5247,21077,79,202,1213.61,6.01,202,2,1,1213.61,0.0,0.0
5248,21078,79,460,3227.78,7.02,410,2,1,3227.78,0.0,0.0
5249,21079,79,284,1950.77,6.87,284,2,1,1950.77,0.0,0.0
5250,21080,79,194,1331.62,6.86,194,2,1,1331.62,0.0,0.0
5251,21081,79,1,1.7,1.7,1,2,1,1.7,0.0,0.0
5252,21091,78,227,1309.83,5.77,227,3,1,1309.83,0.0,0.0
5253,21101,77,78,2295.89,29.43,73,4,1,2295.89,0.0,0.0
5254,21102,77,6,9.93,1.66,6,4,1,9.93,0.0,0.0
5255,21105,77,133,1722.07,12.95,133,4,1,1722.07,0.0,0.0
5256,21113,77,256,1940.98,7.58,256,4,1,1940.98,0.0,0.0
5257,21114,77,228,1732.71,7.6,228,4,1,1732.71,0.0,0.0
5258,21115,74,4,5.33,1.33,4,0,1,5.33,0.0,0.0
5259,21126,73,64,2162.45,33.79,61,1,1,2162.45,0.0,0.0
5260,21127,73,125,2049.2,16.39,125,1,1,2049.2,0.0,0.0
5261,21134,73,8,19.85,2.48,8,1,1,19.85,0.0,0.0
5262,21135,73,272,1750.28,6.43,272,1,1,1750.28,0.0,0.0
5263,21136,72,1,16.5,16.5,1,2,1,16.5,0.0,0.0
5264,21137,72,21,100.37,4.78,21,2,1,100.37,0.0,0.0
5265,21138,72,187,925.31,4.95,187,2,1,925.31,0.0,0.0
5266,21139,72,263,1566.92,5.96,263,2,1,1566.92,0.0,0.0
5267,21140,72,241,1458.58,6.05,241,2,1,1458.58,0.0,0.0
5268,21145,71,219,1488.47,6.8,219,3,1,1488.47,0.0,0.0
5269,21146,70,7,41.6,5.94,7,4,1,41.6,0.0,0.0
5270,21153,70,129,1815.8,14.08,129,4,1,1815.8,0.0,0.0
5271,21154,70,2,8.3,4.15,2,4,1,8.3,0.0,0.0
5272,21155,70,248,1573.58,6.35,248,4,1,1573.58,0.0,0.0
5273,21156,68,6,51.58,8.6,6,6,1,51.58,0.0,0.0
5274,21158,67,12,278.15,23.18,12,0,1,278.15,0.0,0.0
5275,21161,67,260,1620.45,6.23,260,0,1,1620.45,0.0,0.0
5276,21162,67,236,1753.76,7.43,236,0,1,1753.76,0.0,0.0
5277,21172,66,88,4701.22,53.42,81,1,1,4701.22,0.0,0.0
5278,21173,66,96,1329.1,13.84,96,1,1,1329.1,0.0,0.0
5279,21179,66,1,6.95,6.95,1,1,1,6.95,0.0,0.0
5280,21181,66,2,7.84,3.92,2,1,1,7.84,0.0,0.0
5281,21184,66,216,1352.92,6.26,216,1,1,1352.92,0.0,0.0
5282,21185,66,291,1762.82,6.06,291,1,1,1762.82,0.0,0.0
5283,21186,66,1,1.65,1.65,1,1,1,1.65,0.0,0.0
5284,21188,65,13,67.65,5.2,13,2,1,67.65,0.0,0.0
5285,21190,65,216,1222.18,5.66,216,2,1,1222.18,0.0,0.0
5286,21193,64,1,8.95,8.95,1,3,1,8.95,0.0,0.0
5287,21197,64,7,279.95,39.99,7,3,1,279.95,0.0,0.0
5288,21210,64,24,175.29,7.3,24,3,1,175.29,0.0,0.0
5289,21211,64,253,1739.34,6.87,253,3,1,1739.34,0.0,0.0
5290,21220,63,80,2246.03,28.08,78,4,1,2246.03,0.0,0.0
5291,21225,63,318,2094.87,6.59,318,4,1,2094.87,0.0,0.0
5292,21229,60,173,2338.01,13.51,172,0,1,2338.01,0.0,0.0
5293,21232,60,1,2.5,2.5,1,0,1,2.5,0.0,0.0
5294,21237,60,2,17.0,8.5,2,0,1,17.0,0.0,0.0
5295,21238,60,237,1597.72,6.74,237,0,1,1597.72,0.0,0.0
5296,21239,60,2,7.34,3.67,2,0,1,7.34,0.0,0.0
5297,21240,60,4,14.1,3.52,4,0,1,14.1,0.0,0.0
5298,21241,60,12,52.9,4.41,12,0,1,52.9,0.0,0.0
5299,21242,60,17,59.52,3.5,17,0,1,59.52,0.0,0.0
5300,21243,59,2,3.33,1.66,2,1,1,3.33,0.0,0.0
5301,21246,59,73,2299.61,31.5,72,1,1,2299.61,0.0,0.0
5302,21251,59,292,2127.69,7.29,292,1,1,2127.69,0.0,0.0
5303,21252,59,243,1306.69,5.38,243,1,1,1306.69,0.0,0.0
5304,21257,58,11,65.3,5.94,11,2,1,65.3,0.0,0.0
5305,21258,58,21,313.86,14.95,21,2,1,313.86,0.0,0.0
5306,21259,58,5,20.53,4.11,5,2,1,20.53,0.0,0.0
5307,21260,58,5,16.25,3.25,5,2,1,16.25,0.0,0.0
5308,21264,58,282,1891.12,6.71,282,2,1,1891.12,0.0,0.0
5309,21265,58,261,1687.6,6.47,261,2,1,1687.6,0.0,0.0
5310,21276,57,3,3.29,1.1,3,3,1,3.29,0.0,0.0
5311,21277,57,151,2196.75,14.55,150,3,1,2196.75,0.0,0.0
5312,21278,57,189,1141.58,6.04,189,3,1,1141.58,0.0,0.0
5313,21283,56,74,2733.65,36.94,71,4,1,2733.65,0.0,0.0
5314,21290,56,2,14.25,7.12,2,4,1,14.25,0.0,0.0
5315,21293,56,1,2.89,2.89,1,4,1,2.89,0.0,0.0
5316,21294,56,210,1200.99,5.72,210,4,1,1200.99,0.0,0.0
5317,21295,53,133,2071.94,15.58,133,0,1,2071.94,0.0,0.0
5318,21299,53,51,169.70000000000002,3.33,51,0,1,169.70000000000002,0.0,0.0
5319,21300,53,331,1949.32,5.89,330,0,1,1949.32,0.0,0.0
5320,21301,53,8,13.65,1.71,8,0,1,13.65,0.0,0.0
5321,21302,52,65,2884.29,44.37,63,1,1,2884.29,0.0,0.0
5322,21304,52,27,423.42,15.68,27,1,0,423.42,0.0,0.0
5323,21310,52,1,5.95,5.95,1,1,1,5.95,0.0,0.0
5324,21311,52,1,2.08,2.08,1,1,1,2.08,0.0,0.0
5325,21313,52,263,1565.78,5.95,263,1,1,1565.78,0.0,0.0
5326,21314,52,163,864.6,5.3,163,1,1,864.6,0.0,0.0
5327,21315,52,287,1705.5,5.94,287,1,1,1705.5,0.0,0.0
5328,21319,51,160,2203.36,13.77,160,2,1,2203.36,0.0,0.0
5329,21320,51,3,7.85,2.62,3,2,1,7.85,0.0,0.0
5330,21321,51,2,5.5,2.75,2,2,1,5.5,0.0,0.0
5331,21322,51,1,3.75,3.75,1,2,1,3.75,0.0,0.0
5332,21324,51,2,4.53,2.26,2,2,1,4.53,0.0,0.0
5333,21325,51,2,24.9,12.45,2,2,1,24.9,0.0,0.0
5334,21326,51,260,1889.5,7.27,260,2,1,1889.5,0.0,0.0
5335,21327,51,1,1.65,1.65,1,2,1,1.65,0.0,0.0
5336,21329,50,7,42.28,6.04,7,3,1,42.28,0.0,0.0
5337,21330,50,2,15.2,7.6,2,3,1,15.2,0.0,0.0
5338,21331,49,60,2801.92,46.7,57,4,1,2801.92,0.0,0.0
5339,21332,49,4,7.46,1.86,4,4,1,7.46,0.0,0.0
5340,21339,46,5,16.919999999999998,3.38,5,0,1,16.919999999999998,0.0,0.0
5341,21347,46,167,2156.87,12.92,167,0,1,2156.87,0.0,0.0
5342,21350,46,240,1656.07,6.9,240,0,1,1656.07,0.0,0.0
5343,21351,46,286,2109.5,7.38,286,0,1,2109.5,0.0,0.0
5344,21352,46,279,2026.72,7.26,279,0,1,2026.72,0.0,0.0
5345,21358,45,39,307.21,7.88,39,1,0,307.21,0.0,0.0
5346,21374,45,65,2394.1,36.83,63,1,1,2394.1,0.0,0.0
5347,21383,45,2,25.0,12.5,2,1,1,25.0,0.0,0.0
5348,21384,45,262,2101.36,8.02,262,1,1,2101.36,0.0,0.0
5349,21387,44,3,23.5,7.83,3,2,1,23.5,0.0,0.0
5350,21389,44,173,2550.98,14.75,173,2,1,2550.98,0.0,0.0
5351,21394,43,3,8.7,2.9,3,3,1,8.7,0.0,0.0
5352,21398,43,223,1256.99,5.64,223,3,1,1256.99,0.0,0.0
5353,21399,42,7,311.1,44.44,7,4,0,311.1,0.0,0.0
5354,21402,42,16,14.88,0.93,13,4,1,14.88,0.0,0.0
5355,21403,42,1,4.15,4.15,1,4,1,4.15,0.0,0.0
5356,21404,42,1,2.08,2.08,1,4,1,2.08,0.0,0.0
5357,21408,42,15,84.38,5.63,15,4,1,84.38,0.0,0.0
5358,21409,42,135,2761.57,20.46,117,4,1,2761.57,0.0,0.0
5359,21410,42,3,11.25,3.75,2,4,0,11.25,0.0,0.0
5360,21413,42,5,34.05,6.81,5,4,1,34.05,0.0,0.0
5361,21414,42,1,3.26,3.26,1,4,1,3.26,0.0,0.0
5362,21415,42,6,27.22,4.54,6,4,1,27.22,0.0,0.0
5363,21418,39,53,1540.73,29.07,53,0,1,1540.73,0.0,0.0
5364,21431,39,2,10.5,5.25,2,0,1,10.5,0.0,0.0
5365,21433,39,144,1776.74,12.34,144,0,1,1776.74,0.0,0.0
5366,21434,39,74,787.98,10.65,74,0,1,787.98,0.0,0.0
5367,21441,39,116,1432.09,12.35,116,0,1,1432.09,0.0,0.0
5368,21442,39,35,272.86,7.8,35,0,1,272.86,0.0,0.0
5369,21457,38,11,22.34,2.03,11,1,1,22.34,0.0,0.0
5370,21471,37,403,3267.25,8.11,403,2,1,3267.25,0.0,0.0
5371,21472,37,1,2.46,2.46,1,2,1,2.46,0.0,0.0
5372,21473,37,414,3134.26,7.57,414,2,1,3134.26,0.0,0.0
5373,21483,36,1,3.29,3.29,1,3,1,3.29,0.0,0.0
5374,21484,36,415,2593.37,6.25,415,3,1,2593.37,0.0,0.0
